AREA NAME,Crm Cd Desc,Vict Age,Vict Sex,Premis Desc,Weapon Desc,Status Desc,LOCATION,Cross Street,Month
Central,DOCUMENT FORGERY / STOLEN FELONY,28.0,M,LIBRARY,,Adult Other,600 W  5TH                          ST,,07
Central,"RAPE, ATTEMPTED",15.0,F,WAREHOUSE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,SPRING,ELMYRA,07
Central,BURGLARY FROM VEHICLE,40.0,F,STREET,,Invest Cont,COLLEGE,NEW DEPOT,07
Central,BATTERY - SIMPLE ASSAULT,42.0,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,600 S  SPRING                       ST,,07
Central,BATTERY - SIMPLE ASSAULT,53.0,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,600 S  SPRING                       ST,,07
Central,BURGLARY,30.0,F,HOTEL,,Invest Cont,300 S  FIGUEROA                     ST,,07
Central,THEFT PLAIN - PETTY ($950 & UNDER),38.0,M,OTHER PREMISE,,Invest Cont,500 S  SAN PEDRO                    ST,,07
Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),61.0,F,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,11TH,HOPE                         ST,07
Central,THEFT PLAIN - PETTY ($950 & UNDER),22.0,M,THEATRE/MOVIE,,Adult Arrest,1100 S  FIGUEROA                     ST,,07
Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,47.0,M,OTHER BUSINESS,VERBAL THREAT,Invest Cont,100 W  7TH                          ST,,07
Central,"THEFT, PERSON",21.0,F,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,6TH,BROADWAY,07
Central,BATTERY - SIMPLE ASSAULT,70.0,M,OTHER STORE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1700 S  HILL                         ST,,07
Central,VEHICLE - STOLEN,,,STREET,,Invest Cont,8TH                          ST,OLIVER                       ST,07
Central,BATTERY - SIMPLE ASSAULT,41.0,F,FACTORY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,700 S  LOS ANGELES                  ST,,07
Central,THEFT PLAIN - PETTY ($950 & UNDER),56.0,M,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",,Invest Cont,600 W  5TH                          ST,,07
Central,THEFT OF IDENTITY,50.0,F,SINGLE FAMILY DWELLING,,Invest Cont,600    TRACTION                     AV,,07
Central,"THEFT, PERSON",29.0,F,SIDEWALK,,Invest Cont,5TH,LOS ANGELES                  ST,07
Central,THEFT FROM PERSON - ATTEMPT,28.0,F,BUS STOP,,Adult Arrest,5TH,OLIVE                        ST,07
Central,BURGLARY FROM VEHICLE,30.0,M,CONVENTION CENTER,,Invest Cont,1200 S  FIGUEROA                     ST,,07
Central,THEFT PLAIN - PETTY ($950 & UNDER),50.0,M,OTHER STORE,,Invest Cont,700    WILSHIRE                     BL,,07
Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",56.0,M,SIDEWALK,STICK,Invest Cont,500 S  LOS ANGELES                  ST,,07
Central,INTIMATE PARTNER - SIMPLE ASSAULT,46.0,F,HOTEL,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,600 S  MAIN                         ST,,07
Central,BATTERY - SIMPLE ASSAULT,19.0,M,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,600 W  7TH                          ST,,07
Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER),24.0,M,DEPARTMENT STORE,,Invest Cont,700 W  7TH                          ST,,07
Central,BATTERY - SIMPLE ASSAULT,49.0,M,OTHER STORE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,300 E  12TH                         ST,,07
Central,BATTERY - SIMPLE ASSAULT,23.0,M,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,5TH,SPRING,07
Central,ROBBERY,,M,OFFICE BUILDING/OFFICE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,800 S  HILL                         ST,,07
Central,THEFT PLAIN - PETTY ($950 & UNDER),53.0,F,OTHER BUSINESS,,Invest Cont,1000    MAPLE                        AV,,07
Central,BATTERY - SIMPLE ASSAULT,11.0,F,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,OLYMPIC                      BL,MAPLE                        AV,07
Central,BATTERY WITH SEXUAL CONTACT,39.0,F,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,7TH,WALL,07
Central,BATTERY - SIMPLE ASSAULT,22.0,F,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,OLYMPIC                      BL,MAPLE                        AV,07
Central,BATTERY - SIMPLE ASSAULT,39.0,F,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,OLYMPIC                      BL,MAPLE                        AV,07
Central,ROBBERY,55.0,M,PARK/PLAYGROUND,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,100    PASEO DE LA PLAZA,,07
Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),39.0,F,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,1100 S  HOPE                         ST,,07
Central,BURGLARY FROM VEHICLE,56.0,F,PARKING LOT,,Invest Cont,1200 S  FIGUEROA                     ST,,07
Central,INDECENT EXPOSURE,58.0,M,STREET,,Invest Cont,700 S  SPRING                       ST,,07
Central,OTHER MISCELLANEOUS CRIME,,M,SIDEWALK,,Adult Other,1000    MAPLE                        AV,,07
Central,OTHER MISCELLANEOUS CRIME,30.0,M,STREET,,Invest Cont,PICO                         BL,CHERRY                       ST,07
Central,INTIMATE PARTNER - SIMPLE ASSAULT,39.0,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,900    GEORGIA                      ST,,07
Central,DOCUMENT FORGERY / STOLEN FELONY,93.0,F,SINGLE FAMILY DWELLING,,Invest Cont,200 S  GRAND                        AV,,07
Central,BATTERY - SIMPLE ASSAULT,39.0,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1000    ALPINE                       ST,,07
Central,BATTERY - SIMPLE ASSAULT,46.0,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1000    ALPINE                       ST,,07
Central,ROBBERY,50.0,F,SIDEWALK,CLUB/BAT,Invest Cont,6TH,OLIVE                        ST,07
Central,BURGLARY FROM VEHICLE,56.0,F,PARKING LOT,,Invest Cont,1200 S  FIGUEROA                     ST,,07
Central,BATTERY - SIMPLE ASSAULT,35.0,M,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,6TH,WALL,07
Central,"BURGLARY, ATTEMPTED",63.0,M,OTHER BUSINESS,,Invest Cont,300 E  1ST                          ST,,07
Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),26.0,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,300 W  5TH                          ST,,07
Central,BURGLARY FROM VEHICLE,36.0,F,CONVENTION CENTER,,Invest Cont,1200 S  FIGUEROA                     ST,,07
Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),18.0,F,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,1400    NAUD                         ST,,07
Central,BURGLARY FROM VEHICLE,20.0,F,SIDEWALK,,Invest Cont,N  SPRING                       ST,SOTELLO,07
Central,BURGLARY FROM VEHICLE,19.0,F,PARKING LOT,,Invest Cont,6TH,MAIN                         ST,07
Central,BURGLARY FROM VEHICLE,29.0,M,PARKING LOT,,Invest Cont,500 S  MAIN                         ST,,07
Central,BURGLARY FROM VEHICLE,19.0,F,SIDEWALK,,Invest Cont,1400    NAUD                         ST,,07
Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER),37.0,M,DEPARTMENT STORE,,Adult Arrest,700 W  7TH                          ST,,07
Central,BATTERY - SIMPLE ASSAULT,22.0,M,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,COLLEGE,N  SPRING,07
Central,THEFT PLAIN - PETTY ($950 & UNDER),63.0,M,OTHER STORE,,Invest Cont,600 S  LOS ANGELES                  ST,,07
Central,"RAPE, FORCIBLE",52.0,F,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,7TH                          ST,SAN JULIAN,07
Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),43.0,F,OFFICE BUILDING/OFFICE,,Invest Cont,600    ALPINE                       ST,,07
Central,THEFT PLAIN - PETTY ($950 & UNDER),19.0,M,OTHER STORE,,Adult Arrest,400 S  BROADWAY,,07
Central,INTIMATE PARTNER - SIMPLE ASSAULT,19.0,F,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,4TH,HILL                         ST,07
Central,BATTERY - SIMPLE ASSAULT,23.0,M,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,MAIN,OLYMPIC                      BL,07
Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",25.0,F,OTHER STORE,,Invest Cont,300 E  9TH                          ST,,07
Central,THEFT PLAIN - PETTY ($950 & UNDER),23.0,F,OTHER PREMISE,,Invest Cont,200 S  SAN PEDRO                    ST,,07
Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),53.0,F,STREET,,Invest Cont,7TH,STANFORD,07
Central,INTIMATE PARTNER - SIMPLE ASSAULT,23.0,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,200 S  SAN PEDRO                    ST,,07
Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),33.0,F,STREET,,Invest Cont,INDUSTRIAL                   ST,ALAMEDA                      ST,07
Central,BATTERY - SIMPLE ASSAULT,37.0,M,HOTEL,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,3RD                          ST,OLIVE                        ST,07
Central,INTIMATE PARTNER - SIMPLE ASSAULT,34.0,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1000 S  HOPE                         ST,,07
Central,CRIMINAL HOMICIDE,35.0,M,STREET,HAND GUN,Adult Other,MAPLE                        AV,6TH                          ST,07
Central,THEFT PLAIN - PETTY ($950 & UNDER),17.0,F,THEATRE/MOVIE,,Invest Cont,1000 W  OLYMPIC                      BL,,07
Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",25.0,F,SIDEWALK,VEHICLE,Invest Cont,4TH,SANTA FE,07
Central,THEFT PLAIN - PETTY ($950 & UNDER),23.0,F,DEPARTMENT STORE,,Invest Cont,7TH,FLOWER,07
Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",26.0,F,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,8TH,MAIN,07
Central,BATTERY - SIMPLE ASSAULT,34.0,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,500 S  CERES                        AV,,07
Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",48.0,F,OFFICE BUILDING/OFFICE,,Adult Arrest,600 W  5TH                          ST,,07
Central,THEFT PLAIN - PETTY ($950 & UNDER),50.0,M,MARKET,,Invest Cont,600 W  9TH                          ST,,07
Central,THEFT PLAIN - PETTY ($950 & UNDER),27.0,M,STREET,,Invest Cont,1200 S  OLIVE                        ST,,07
Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,35.0,M,STREET,VERBAL THREAT,Invest Cont,900    SAN JULIAN                   ST,,07
Central,"RAPE, FORCIBLE",28.0,F,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,5TH,CERES,07
Central,THEFT PLAIN - PETTY ($950 & UNDER),,M,OTHER BUSINESS,,Invest Cont,400 S  BROADWAY,,07
Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),33.0,F,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,800    INDUSTRIAL,,07
Central,ROBBERY,24.0,M,OTHER PREMISE,SIMULATED GUN,Invest Cont,4TH                          ST,SANTA FE,07
Central,"RAPE, FORCIBLE",21.0,F,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,7TH                          ST,SAN JULIAN,07
Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),26.0,M,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,700    LOOKOUT                      DR,,07
Central,TRESPASSING,62.0,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,900    WHITE KNOLL                  DR,,07
Central,DOCUMENT FORGERY / STOLEN FELONY,38.0,F,OTHER BUSINESS,,Invest Cont,600 W  5TH                          ST,,07
Central,BATTERY - SIMPLE ASSAULT,27.0,M,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,600    HARLEM                       PL,,07
Central,BATTERY - SIMPLE ASSAULT,47.0,F,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,500    WALL                         ST,,07
Central,THEFT PLAIN - PETTY ($950 & UNDER),44.0,M,SIDEWALK,,Invest Cont,1800 S  HOPE                         ST,,07
Central,OTHER MISCELLANEOUS CRIME,20.0,M,ALLEY,,Adult Other,1100    MAPLE                        AV,,07
Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",50.0,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,200 E  5TH                          ST,,07
Central,DOCUMENT FORGERY / STOLEN FELONY,61.0,F,OTHER BUSINESS,,Invest Cont,600    TRACTION                     AV,,07
Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER),9.0,M,OTHER STORE,,Invest Cont,400 S  BROADWAY,,07
Central,"RAPE, FORCIBLE",47.0,F,ALLEY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,7TH,CROCKER,07
Central,BURGLARY FROM VEHICLE,23.0,F,STREET,,Invest Cont,1300    FACTORY                      PL,,07
Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",53.0,M,OTHER BUSINESS,STICK,Invest Cont,600 N  SPRING                       ST,,07
Central,BURGLARY,58.0,M,HOTEL,,Invest Cont,500 S  SPRING                       ST,,07
Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",61.0,M,OTHER STORE,,Invest Cont,500 S  SPRING                       ST,,07
Central,BATTERY - SIMPLE ASSAULT,53.0,M,STREET,STICK,Invest Cont,BROADWAY                     AV,4TH                          ST,07
Central,INTIMATE PARTNER - SIMPLE ASSAULT,48.0,F,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1800 S  HOPE                         ST,,07
Central,THEFT OF IDENTITY,52.0,M,SINGLE FAMILY DWELLING,,Invest Cont,600 S  SAN PEDRO                    ST,,07
Central,CRUELTY TO ANIMALS,,M,OTHER BUSINESS,,Invest Cont,1200    PALMETTO                     ST,,07
Central,OTHER MISCELLANEOUS CRIME,,F,OTHER BUSINESS,,Adult Arrest,200 E  6TH                          ST,,07
Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),53.0,M,STREET,,Invest Cont,1200 S  FIGUEROA                     ST,,07
Central,OTHER MISCELLANEOUS CRIME,,M,STREET,,Invest Cont,100 W  1ST                          ST,,07
Central,VEHICLE - STOLEN,,,STREET,,Invest Cont,MAIN                         ST,11TH                         ST,07
Central,BURGLARY,43.0,M,RESTAURANT/FAST FOOD,,Invest Cont,800 S  BROADWAY,,07
Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",27.0,F,LIBRARY,,Invest Cont,600 W  5TH                          ST,,07
Central,PEEPING TOM,32.0,M,HEALTH SPA/GYM,,Invest Cont,700 S  FIGUEROA                     ST,,07
Central,BATTERY - SIMPLE ASSAULT,53.0,F,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,5TH,SAN JULIAN,07
Central,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",37.0,M,OTHER BUSINESS,,Adult Arrest,500 S  MAIN                         ST,,07
Central,BATTERY - SIMPLE ASSAULT,47.0,F,OTHER RESIDENCE,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,400 E  6TH                          ST,,07
Central,BURGLARY,45.0,F,RESTAURANT/FAST FOOD,,Invest Cont,300 E  11TH                         ST,,07
Central,VEHICLE - STOLEN,,,STREET,,Invest Cont,1500    INDUSTRIAL                   ST,,07
Central,THEFT PLAIN - PETTY ($950 & UNDER),24.0,M,BUS STOP/LAYOVER (ALSO QUERY 124),,Invest Cont,COLLEGE,HILL,07
Central,ROBBERY,,M,JEWELRY STORE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,600 S  BROADWAY,,07
Central,INTIMATE PARTNER - SIMPLE ASSAULT,47.0,M,OTHER BUSINESS,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,800 W  OLYMPIC                      BL,,07
Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,41.0,F,STREET,VERBAL THREAT,Invest Cont,600    STANFORD                     AV,,07
Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",53.0,F,OFFICE BUILDING/OFFICE,,Adult Arrest,100 E  9TH                          ST,,07
Central,ROBBERY,49.0,M,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,500 S  SAN PEDRO                    ST,,07
Central,THEFT OF IDENTITY,39.0,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,800 N  BEAUDRY                      AV,,07
Central,BATTERY - SIMPLE ASSAULT,39.0,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,600 S  SAN PEDRO                    ST,,07
Central,THREATENING PHONE CALLS/LETTERS,28.0,F,OTHER BUSINESS,,Invest Cont,500    RAMIREZ                      ST,,07
Central,BATTERY - SIMPLE ASSAULT,52.0,M,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,400    TOWNE                        AV,,07
Central,BATTERY POLICE (SIMPLE),44.0,M,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,600 W  5TH                          ST,,07
Central,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",42.0,M,OTHER BUSINESS,,Invest Cont,400 E  1ST                          ST,,07
Central,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",58.0,M,OTHER BUSINESS,,Invest Cont,400 E  1ST                          ST,,07
Central,VEHICLE - STOLEN,,,STREET,,Invest Cont,MAIN                         ST,N  6TH                          ST,07
Central,BATTERY WITH SEXUAL CONTACT,22.0,F,FREEWAY,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,ARCADIA                      ST,ALAMEDA                      BL,07
Central,THEFT PLAIN - PETTY ($950 & UNDER),47.0,M,OTHER BUSINESS,,Invest Cont,1100 S  HILL                         ST,,07
Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",23.0,F,OTHER RESIDENCE,,Invest Cont,800 S  SPRING                       ST,,07
Central,BATTERY WITH SEXUAL CONTACT,38.0,F,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,500 S  SAN PEDRO                    ST,,07
Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",53.0,M,OTHER BUSINESS,SCREWDRIVER,Adult Other,1600 S  MAIN                         ST,,07
Central,ROBBERY,28.0,M,PARKING LOT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,1600 S  HILL                         ST,,07
Central,THEFT PLAIN - PETTY ($950 & UNDER),21.0,M,DEPARTMENT STORE,,Invest Cont,700 W  7TH                          ST,,07
Central,THEFT OF IDENTITY,40.0,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,500 S  MAIN                         ST,,07
Central,THEFT PLAIN - PETTY ($950 & UNDER),37.0,F,LIBRARY,,Invest Cont,600 W  5TH                          ST,,07
Central,BATTERY - SIMPLE ASSAULT,24.0,M,NIGHT CLUB (OPEN EVENINGS ONLY),"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,300 N  HILL                         ST,,07
Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",55.0,M,STREET,BOARD,Invest Cont,7TH,CERES,07
Central,ROBBERY,53.0,M,BUS STOP,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,6TH                          ST,HILL                         ST,07
Central,OTHER MISCELLANEOUS CRIME,49.0,F,STREET,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,4TH                          ST,SAN PEDRO,07
Central,VEHICLE - STOLEN,,,STREET,,Invest Cont,700 N  HILL                         PL,,07
Central,THEFT PLAIN - PETTY ($950 & UNDER),24.0,M,YARD (RESIDENTIAL/BUSINESS),,Invest Cont,400 N  MAIN                         ST,,07
Central,THEFT PLAIN - PETTY ($950 & UNDER),63.0,M,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,ALAMEDA,ALHAMBRA,07
Central,VEHICLE - STOLEN,,,STREET,,Invest Cont,14TH                         ST,BROADWAY,07
Central,BURGLARY,26.0,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,600 S  MAIN                         ST,,07
Central,THEFT PLAIN - PETTY ($950 & UNDER),28.0,F,OTHER BUSINESS,,Invest Cont,700 S  LOS ANGELES                  ST,,07
Central,THEFT PLAIN - PETTY ($950 & UNDER),38.0,M,OTHER BUSINESS,,Invest Cont,1100 S  FLOWER                       ST,,07
Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),41.0,M,OTHER BUSINESS,,Invest Cont,700    BERNARD                      ST,,07
Central,BURGLARY FROM VEHICLE,25.0,M,STREET,,Invest Cont,1400 S  FLOWER                       ST,,07
Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",57.0,M,PARKING LOT,,Invest Cont,700 S  HOPE                         ST,,07
Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",44.0,M,PARKING LOT,,Invest Cont,500    CROCKER                      ST,,07
Central,BATTERY - SIMPLE ASSAULT,49.0,F,OTHER PREMISE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,600    SAN JULIAN                   ST,,07
Central,BATTERY - SIMPLE ASSAULT,49.0,F,OTHER PREMISE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,600    SAN JULIAN                   ST,,07
Central,BATTERY WITH SEXUAL CONTACT,29.0,F,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,GRAND                        AV,6TH                          ST,07
Central,OTHER MISCELLANEOUS CRIME,41.0,M,ALLEY,,Invest Cont,1100    SANTEE                       ST,,07
Central,THEFT PLAIN - PETTY ($950 & UNDER),19.0,M,OTHER STORE,,Adult Arrest,400 S  BROADWAY,,07
Central,BATTERY - SIMPLE ASSAULT,55.0,M,OTHER PREMISE,STICK,Invest Cont,500 S  ALAMEDA                      ST,,07
Central,ROBBERY,48.0,M,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,STANFORD,7TH                          ST,07
Central,THEFT PLAIN - PETTY ($950 & UNDER),75.0,M,STREET,,Invest Cont,HOPE                         ST,9TH                          ST,07
Central,ROBBERY,32.0,M,STREET,SIMULATED GUN,Invest Cont,1200 S  OLIVE                        ST,,07
Central,ATTEMPTED ROBBERY,44.0,M,SIDEWALK,VERBAL THREAT,Adult Arrest,800 S  HILL                         ST,,07
Central,THEFT PLAIN - PETTY ($950 & UNDER),35.0,F,OTHER BUSINESS,,Invest Cont,600 E  7TH                          ST,,07
Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",47.0,M,STREET,OTHER CUTTING INSTRUMENT,Invest Cont,300 S  BROADWAY,,07
Central,BURGLARY FROM VEHICLE,32.0,F,STREET,,Invest Cont,1600    INDUSTRIAL                   ST,,07
Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,21.0,M,SIDEWALK,VERBAL THREAT,Invest Cont,5TH,SPRING,07
Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),31.0,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,600 S  FLOWER                       ST,,07
Central,BATTERY WITH SEXUAL CONTACT,22.0,F,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,3RD,ALAMEDA                      ST,07
Central,ROBBERY,40.0,M,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,LOS ANGELES,WINSTON                      ST,07
