,Date Rptd,AREA NAME,Crm Cd Desc,Vict Age,Vict Sex,Vict Descent,Premis Desc,Weapon Desc,Status Desc,LOCATION,Cross Street
1157,2/17/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),35,F,H,HOTEL,,Invest Cont,400 E  7TH                          ST,
1158,2/17/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",51,M,H,HEALTH SPA/GYM,,Invest Cont,700 S  FIGUEROA                     ST,
1159,2/17/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",31,F,W,RESTAURANT/FAST FOOD,,Invest Cont,700 E  3RD                          ST,
1160,2/17/2010 0:00,Central,BURGLARY,47,M,O,OTHER BUSINESS,,Invest Cont,1300    WILLOW                       ST,
1161,2/17/2010 0:00,Central,DOCUMENT FORGERY / STOLEN FELONY,0,F,H,BANK,,Invest Cont,700    WILSHIRE                     BL,
1162,2/17/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),29,F,H,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,VIGNES,2ND                          ST
1163,2/17/2010 0:00,Central,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",19,F,H,OTHER BUSINESS,,Invest Cont,100 E  WASHINGTON                   BL,
1164,2/18/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,42,M,W,STREET,,Adult Arrest,200 E  6TH                          ST,
1165,2/18/2010 0:00,Central,VEHICLE - STOLEN,0,,,STREET,,Invest Cont,7TH                          ST,TOWNE                        ST
1166,2/18/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",36,F,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",SCREWDRIVER,Adult Arrest,700 S  HILL                         ST,
1167,2/18/2010 0:00,Central,ROBBERY,26,M,H,ALLEY,OTHER KNIFE,Invest Cont,WALL                         ST,3RD                          ST
1168,2/18/2010 0:00,Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),78,M,X,STREET,,Invest Cont,400 E  3RD                          ST,
1169,2/18/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,19,M,W,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,1000 S  HOPE                         ST,
1170,2/18/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,41,M,W,ALLEY,,Adult Other,1000    SANTEE                       ST,
1171,2/18/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,46,F,H,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,WILSHIRE                     BL,FRANCISCO
1172,2/18/2010 0:00,Central,VEHICLE - STOLEN,0,,,STREET,,Invest Cont,PICO                         BL,MAPLE                        ST
1173,2/17/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,36,F,W,OTHER PREMISE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,100 N  GRAND                        AV,
1174,2/18/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),18,F,H,LIBRARY,,Invest Cont,600 W  5TH                          ST,
1175,2/18/2010 0:00,Central,VEHICLE - STOLEN,0,,,PARKING LOT,,Invest Cont,CENTRAL                      AV,INDUSTRIAL                   ST
1176,2/18/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),39,F,W,OTHER BUSINESS,,Invest Cont,1300 S  FLOWER                       ST,
1177,2/18/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,62,M,H,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,SANTEE                       ST,14TH                         ST
1178,2/19/2010 0:00,Central,"BUNCO, PETTY THEFT",26,M,H,OTHER BUSINESS,,Adult Other,200 W  4TH                          ST,
1179,2/19/2010 0:00,Central,VEHICLE - STOLEN,0,,,PARKING LOT,,Invest Cont,12TH,HOPE
1180,2/18/2010 0:00,Central,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",39,M,A,OTHER BUSINESS,,Invest Cont,900    MEI LING                     WY,
1181,2/19/2010 0:00,Central,TRESPASSING,45,M,H,HOTEL,,Invest Cont,100 W  5TH                          ST,
1182,2/18/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,32,F,W,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,SAN JULIAN,7TH                          ST
1183,2/19/2010 0:00,Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,STREET,,Invest Cont,700    WALL                         ST,
1184,2/18/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",32,M,W,HOTEL,,Invest Cont,900 W  OLYMPIC                      BL,
1185,2/18/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,25,F,H,PARKING LOT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,200 W  TEMPLE                       ST,
1186,2/19/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,41,F,B,PARKING LOT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,WASHINGTON,OLIVE
1187,2/19/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,0,M,W,POLICE FACILITY,,Adult Other,200 E  6TH                          ST,
1188,2/19/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),40,M,W,OTHER BUSINESS,,Invest Cont,100 W  9TH                          ST,
1189,2/19/2010 0:00,Central,"THEFT, PERSON",27,F,W,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,400 S  FLOWER                       ST,
1190,2/19/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0,M,H,STREET,,Invest Cont,PALMETTO,SEATON
1191,2/19/2010 0:00,Central,THEFT OF IDENTITY,69,M,K,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,200 W  7TH                          ST,
1192,2/19/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,0,M,H,OFFICE BUILDING/OFFICE,,Invest Cont,1200    SANTEE                       ST,
1193,2/19/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,0,M,W,OFFICE BUILDING/OFFICE,,Invest Cont,200 E  OLYMPIC                      BL,
1194,2/19/2010 0:00,Central,THEFT OF IDENTITY,28,M,A,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,700 S  BROADWAY,
1195,2/19/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",29,M,W,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,400 W  6TH                          ST,
1196,2/19/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,29,M,O,ALLEY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,100 W  9TH                          ST,
1197,2/19/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,51,M,B,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,200 W  6TH                          ST,
1198,2/19/2010 0:00,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",40,M,H,OTHER STORE,,Adult Arrest,8TH                          ST,SANTEE
1199,2/19/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,48,M,B,PARKING LOT,SIMULATED GUN,Invest Cont,WILSHIRE,FIGUEROA
1200,2/20/2010 0:00,Central,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,0,M,H,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1400 S  GRAND                        AV,
1201,2/20/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,26,M,H,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,400 W  7TH                          ST,
1202,2/20/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,74,F,B,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,5TH                          ST,CROCKER                      ST
1203,2/20/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,53,F,B,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,500    MAPLE                        AV,
1204,2/24/2010 0:00,Central,"BUNCO, GRAND THEFT",67,M,W,OTHER BUSINESS,,Invest Cont,700    MAPLE                        AV,
1205,2/20/2010 0:00,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,44,F,B,BUS-CHARTER/PRIVATE,,Invest Cont,5TH                          ST,LOS ANGELES                  ST
1206,2/20/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,18,M,H,STREET,,Invest Cont,WINSTON                      ST,4TH                          ST
1207,2/20/2010 0:00,Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,STREET,,Invest Cont,12TH,HOPE
1208,2/20/2010 0:00,Central,BURGLARY FROM VEHICLE,25,F,W,STREET,,Invest Cont,900 E  2ND                          ST,
1209,2/20/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),24,M,W,STAPLES CENTER *,,Invest Cont,1100 S  FIGUEROA                     ST,
1210,2/20/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",46,F,O,OTHER BUSINESS,,Invest Cont,600    MAPLE                        AV,
1211,2/19/2010 0:00,Central,THEFT OF IDENTITY,36,M,B,SINGLE FAMILY DWELLING,,Invest Cont,300 W  9TH                          ST,
1212,2/20/2010 0:00,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,21,F,H,ALLEY,VERBAL THREAT,Invest Cont,1200 S  FLOWER                       ST,
1213,2/20/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,49,M,H,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,1300 S  FLOWER                       ST,
1214,2/20/2010 0:00,Central,VEHICLE - STOLEN,0,,,STREET,,Invest Cont,8TH                          ST,FRANCISCO                    ST
1215,2/20/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),35,M,B,STREET,,Adult Arrest,700 S  FIGUEROA                     ST,
1216,2/20/2010 0:00,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,36,M,W,LIBRARY,,Adult Arrest,600 W  5TH                          ST,
1217,2/20/2010 0:00,Central,VIOLATION OF COURT ORDER,35,M,H,RESTAURANT/FAST FOOD,,Invest Cont,200 W  WASHINGTON                   BL,
1218,2/20/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,57,M,W,OTHER BUSINESS,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,1700    SANTEE                       ST,
1219,2/20/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,18,F,B,OTHER PREMISE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,VIGNES                       ST,BAUCHET
1220,2/20/2010 0:00,Central,KIDNAPPING,22,F,H,SIDEWALK,UNKNOWN FIREARM,Invest Cont,GRAND                        ST,PICO                         BL
1221,2/20/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,21,M,H,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,GRAND,PICO
1222,2/21/2010 0:00,Central,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",27,F,W,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,800    WILSHIRE                     BL,
1223,2/21/2010 0:00,Central,BATTERY WITH SEXUAL CONTACT,32,M,H,OTHER BUSINESS,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,800 W  OLYMPIC                      BL,
1224,2/21/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,32,M,W,NIGHT CLUB (OPEN EVENINGS ONLY),"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,800 W  OLYMPIC                      BL,
1225,2/21/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,44,M,B,OTHER PREMISE,UNKNOWN WEAPON/OTHER WEAPON,Adult Other,600 S  SAN PEDRO                    ST,
1226,2/21/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,48,M,H,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,1100 E  7TH                          ST,
1227,2/21/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,20,M,O,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,ALPINE,BROADWAY
1228,2/21/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",55,M,B,CONVENTION CENTER,,Invest Cont,FIGUEROA,PICO
1229,2/21/2010 0:00,Central,BURGLARY,51,F,H,SINGLE FAMILY DWELLING,,Invest Cont,600 S  SAN PEDRO                    ST,
1230,2/21/2010 0:00,Central,TRESPASSING,31,M,H,HOTEL,,Invest Cont,500 S  SPRING                       ST,
1231,2/20/2010 0:00,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,50,M,H,SIDEWALK,FOLDING KNIFE,Invest Cont,1700 E  7TH                          ST,
1232,2/22/2010 0:00,Central,TRESPASSING,30,M,W,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,800 N  ALAMEDA                      ST,
1233,2/18/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,49,M,B,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",,Invest Cont,200 W  TEMPLE                       ST,
1234,2/22/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,0,F,O,STREET,,Invest Cont,100 E  PICO                         BL,
1235,2/22/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,28,F,W,OTHER RESIDENCE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,400 S  FIGUEROA                     ST,
1236,2/22/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,23,F,B,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,CESAR E CHAVEZ,NEW HIGH
1237,2/22/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,32,M,H,FACTORY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,300 W  9TH                          ST,
1238,2/22/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",43,M,H,SIDEWALK,,Invest Cont,6TH,FLOWER
1239,2/22/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,29,F,H,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,200 E  6TH                          ST,
1240,2/22/2010 0:00,Central,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),23,M,B,DEPARTMENT STORE,,Adult Arrest,700 W  7TH                          ST,
1241,2/22/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,41,M,W,ALLEY,,Adult Arrest,1000    MAPLE                        AV,
1242,2/23/2010 0:00,Central,ROBBERY,25,M,H,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,6TH,SAN PEDRO
1243,2/23/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,54,M,B,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,500    CERES                        AV,
1244,2/23/2010 0:00,Central,ROBBERY,48,M,W,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,6TH,WALL
1245,2/23/2010 0:00,Central,VEHICLE - STOLEN,0,,,STREET,,Invest Cont,4TH                          ST,LOS ANGELES                  ST
1246,2/23/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,30,M,B,PARK/PLAYGROUND,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,5TH                          ST,SAN JULIAN                   ST
1247,2/23/2010 0:00,Central,TRESPASSING,55,M,B,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,600    WALL                         ST,
1248,2/23/2010 0:00,Central,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",37,F,A,OTHER BUSINESS,,Adult Other,300 S  HOPE                         ST,
1249,2/23/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),42,F,W,OFFICE BUILDING/OFFICE,,Invest Cont,300 S  GRAND                        AV,
1250,2/23/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,51,F,B,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,600 E  5TH                          ST,
1251,2/23/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,62,F,O,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,600 E  5TH                          ST,
1252,2/23/2010 0:00,Central,VIOLATION OF TEMPORARY RESTRAINING ORDER,39,F,H,PARKING LOT,VERBAL THREAT,Adult Arrest,100    BRUNO                        ST,
1253,2/24/2010 0:00,Central,ROBBERY,31,M,H,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,200    BOYD                         ST,
1254,2/24/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,22,M,B,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,4TH                          ST,GLADYS                       ST
1255,2/24/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),45,F,W,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",,Invest Cont,200 N  SPRING                       ST,
1256,2/24/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",21,M,B,STREET,OTHER KNIFE,Invest Cont,400 E  7TH                          ST,
1257,2/24/2010 0:00,Central,"THEFT, PERSON",23,F,H,CLOTHING STORE,,Invest Cont,300 E  PICO                         BL,
1258,2/24/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,17,F,H,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,CESAR E CHAVEZ,GRAND                        AV
1259,2/22/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,23,F,B,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,6TH,MAPLE                        AV
1260,2/24/2010 0:00,Central,"BUNCO, GRAND THEFT",57,F,O,JEWELRY STORE,,Invest Cont,1100 S  MAIN                         ST,
1261,2/24/2010 0:00,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER),23,M,B,DEPARTMENT STORE,,Invest Cont,700 W  7TH                          ST,
1262,2/24/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,23,M,B,MARKET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,500 S  LOS ANGELES                  ST,
1263,2/24/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,23,F,B,MARKET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,500 S  LOS ANGELES                  ST,
1264,2/24/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,48,F,B,LIBRARY,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,600 W  5TH                          ST,
1265,2/24/2010 0:00,Central,VEHICLE - STOLEN,0,,,STREET,,Invest Cont,8TH,LOS ANGELES
1266,2/25/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,30,M,B,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,7TH                          ST,MAIN                         ST
1267,2/24/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,45,F,H,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,OLIVE,9TH                          ST
1268,2/24/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),21,M,H,MARKET,,Invest Cont,600 W  9TH                          ST,
1269,2/24/2010 0:00,Central,BURGLARY,37,M,W,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,100 W  7TH                          ST,
1270,2/24/2010 0:00,Central,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",36,F,W,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,500    MAPLE                        AV,
1271,2/25/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),42,M,H,PARKING LOT,,Invest Cont,800 S  BROADWAY,
1272,2/25/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),55,F,H,OTHER PREMISE,,Invest Cont,500 S  SAN PEDRO                    ST,
1273,2/25/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),48,M,O,OTHER/OUTSIDE,,Invest Cont,1700 N  SPRING                       ST,
1274,2/25/2010 0:00,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,65,F,O,OTHER PREMISE,,Invest Cont,300 S  SAN PEDRO                    ST,
1275,2/25/2010 0:00,Central,OTHER MISCELLANEOUS CRIME,0,M,W,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",,Adult Arrest,200 E  6TH                          ST,
1276,2/25/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),41,F,B,OTHER BUSINESS,,Invest Cont,300 W  9TH                          ST,
1277,2/25/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),34,M,O,HOTEL,,Invest Cont,900 W  OLYMPIC                      BL,
1278,2/25/2010 0:00,Central,"THEFT, PERSON",36,F,H,SIDEWALK,,Invest Cont,LOS ANGELES,16TH                         ST
1279,2/25/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),34,F,H,BANK,,Invest Cont,CENTRAL,N  6TH
1280,2/25/2010 0:00,Central,VEHICLE - STOLEN,0,,,STREET,,Invest Cont,200 N  FIGUEROA                     ST,
1281,2/25/2010 0:00,Central,BURGLARY FROM VEHICLE,36,M,O,STREET,,Invest Cont,FIGUEROA                     ST,TEMPLE                       ST
1282,2/25/2010 0:00,Central,VEHICLE - ATTEMPT STOLEN,46,M,H,STREET,,Invest Cont,400 S  MAIN                         ST,
1283,2/25/2010 0:00,Central,BURGLARY FROM VEHICLE,44,M,W,PARKING LOT,,Invest Cont,400 W  7TH                          ST,
1284,2/25/2010 0:00,Central,"THEFT, PERSON",59,F,H,SIDEWALK,,Invest Cont,5TH,LOS ANGELES
1285,2/25/2010 0:00,Central,BURGLARY,25,F,W,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,400 S  MAIN                         ST,
1286,2/25/2010 0:00,Central,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",32,M,O,JEWELRY STORE,,Adult Other,500 S  HILL                         ST,
1287,2/25/2010 0:00,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER),23,F,H,DEPARTMENT STORE,,Invest Cont,700 W  7TH                          ST,
1288,2/25/2010 0:00,Central,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),44,M,H,PARKING LOT,,Invest Cont,1300 E  6TH                          ST,
1289,2/25/2010 0:00,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,M,B,DEPARTMENT STORE,,Invest Cont,700 W  7TH                          ST,
1290,2/26/2010 0:00,Central,SHOPLIFTING - PETTY THEFT ($950 & UNDER),65,M,H,SHOPPING MALL (COMMON AREA),,Invest Cont,800 N  ALAMEDA                      ST,
1291,2/25/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),37,M,W,OTHER BUSINESS,,Invest Cont,400 S  MAIN                         ST,
1292,2/25/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),43,M,B,SIDEWALK,,Invest Cont,5TH                          ST,WALL                         ST
1293,2/26/2010 0:00,Central,THEFT OF IDENTITY,40,M,K,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,100 S  FIGUEROA                     ST,
1294,2/26/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,45,F,H,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,7TH                          ST,OLIVE                        ST
1295,2/26/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,25,F,O,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,200 W  6TH                          ST,
1296,2/26/2010 0:00,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),37,F,H,RESTAURANT/FAST FOOD,,Invest Cont,300 S  BROADWAY,
1297,2/26/2010 0:00,Central,BATTERY - SIMPLE ASSAULT,47,M,W,DRUG STORE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,600 W  7TH                          ST,
1298,2/26/2010 0:00,Central,INDECENT EXPOSURE,48,M,A,OTHER BUSINESS,,Invest Cont,600 W  CESAR E CHAVEZ               AV,
1299,2/26/2010 0:00,Central,ROBBERY,70,M,H,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,6TH,GLADYS
1300,2/26/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),23,F,H,DEPARTMENT STORE,,Invest Cont,700 W  7TH                          ST,
1301,2/26/2010 0:00,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",29,M,B,PARKING UNDERGROUND/BUILDING,,Invest Cont,1100    SANTEE                       ST,
1302,2/26/2010 0:00,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,26,F,B,SIDEWALK,UNKNOWN WEAPON/OTHER WEAPON,Adult Other,6TH                          ST,SAN JULIAN
1303,2/26/2010 0:00,Central,THEFT PLAIN - PETTY ($950 & UNDER),43,M,H,PATIO*,,Invest Cont,700 S  FIGUEROA                     ST,
1304,2/27/2010 0:00,Central,VEHICLE - STOLEN,0,,,PARKING LOT,,Invest Cont,OLIVE,11TH
1305,2/27/2010 0:00,Central,INTIMATE PARTNER - SIMPLE ASSAULT,24,M,H,PARKING LOT,UNKNOWN WEAPON/OTHER WEAPON,Adult Arrest,12TH,HILL
1306,2/26/2010 0:00,Central,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",51,M,H,SIDEWALK,STICK,Invest Cont,500 W  7TH                          ST,
